District Name,Market Name,Commodity,Variety,Grade,Price Date,temp,precip,Min Price (Rs./Quintal),Max Price (Rs./Quintal)
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-06-2021,30.8,1.8,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-06-2021,29.8,0.5,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-06-2021,29.4,0.8,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-06-2021,27.9,1.8,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-06-2021,28.1,3,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-06-2021,28.6,8,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-06-2021,29.2,8,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-06-2021,30,0.1,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-06-2021,28.7,0.7,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-06-2021,27.7,39.6,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-06-2021,27.9,0.4,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-06-2021,28.3,2,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-06-2021,28.4,5,1250,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-06-2021,28.6,14,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-06-2021,27.8,71,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-06-2021,27.9,70,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-06-2021,28.6,33,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-06-2021,28.7,5,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-06-2021,31,5.6,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-06-2021,31.1,1.6,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-06-2021,31,2.3,1285,1540
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-06-2021,32.3,0,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-06-2021,33.4,0,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-06-2021,32.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-06-2021,32.3,0,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-06-2021,32.1,0,1250,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-06-2021,31.8,0,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-06-2021,30,7.1,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-06-2021,30.2,25,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,31-05-2021,31.2,0.8,1200,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-05-2021,28.8,1.4,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-05-2021,27,13,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-05-2021,25.6,97,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-05-2021,26.5,27,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-05-2021,30,0,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-05-2021,30.8,0,1150,1325
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-05-2021,30.8,0,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-05-2021,30.7,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-05-2021,30,0,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-05-2021,27.8,12,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-05-2021,25.5,118,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-05-2021,27.3,1,1200,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-05-2021,31.1,1,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-05-2021,33.6,0,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-05-2021,33.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-05-2021,32.3,0,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-05-2021,30,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-05-2021,27.7,23,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-05-2021,29.1,23,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-05-2021,31,0.6,1400,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-05-2021,29.6,17,1350,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-05-2021,30.5,8,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-05-2021,31.3,1.6,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-05-2021,30.6,6,1300,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-05-2021,31.3,0.8,1350,1500
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-05-2021,30.4,0.8,1325,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-05-2021,31.1,0,1300,1550
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-05-2021,31.9,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-05-2021,32.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-05-2021,33.5,0.2,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-04-2021,32.6,0,1300,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-04-2021,33,0,1250,1400
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-04-2021,33.5,0,1225,1450
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-04-2021,31.5,0,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-04-2021,31,0,1200,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-04-2021,30.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-04-2021,31.7,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-04-2021,29.6,0.2,1200,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-04-2021,28.7,14,1130,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-04-2021,31.2,7.3,1150,1370
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-04-2021,32.7,0,1150,1325
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-04-2021,32.1,0,1120,1360
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-04-2021,31.9,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-04-2021,32.4,0,1100,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-04-2021,32.8,0,1100,1225
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-04-2021,32.3,0,1150,1275
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-04-2021,32.3,0,1125,1280
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-04-2021,31.9,0,1125,1360
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-04-2021,30.9,0,1100,1350
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-04-2021,30.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-04-2021,30.3,0,1100,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-04-2021,31.2,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-04-2021,32,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-04-2021,31.7,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-04-2021,30.2,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-04-2021,28.4,0,1150,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-04-2021,28.1,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-04-2021,27.9,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-04-2021,27.3,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-04-2021,28.1,0,1150,1300
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,31-03-2021,29.9,0,1150,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-03-2021,30.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-03-2021,29.9,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-03-2021,28.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-03-2021,26.9,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-03-2021,26.8,0,1050,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-03-2021,28.6,0,1100,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-03-2021,29.5,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-03-2021,30.1,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-03-2021,28.7,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-03-2021,28,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-03-2021,28.6,0,1050,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-03-2021,28.3,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-03-2021,27.2,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-03-2021,26.7,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-03-2021,26.6,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-03-2021,25.7,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-03-2021,25.3,0.6,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-03-2021,25.1,0,1050,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-03-2021,27.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-03-2021,27.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-03-2021,27.6,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-03-2021,26.5,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-03-2021,24.8,0,1000,1230
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-03-2021,25.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-03-2021,24.5,0,1000,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-03-2021,25.2,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-03-2021,24,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-03-2021,22.4,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-03-2021,22.8,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-03-2021,26.5,0,950,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-02-2021,26.3,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-02-2021,25.4,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-02-2021,24.6,0,1000,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-02-2021,24.1,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-02-2021,23.2,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-02-2021,22.2,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-02-2021,21.2,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-02-2021,21.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-02-2021,21,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-02-2021,21.3,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-02-2021,21.4,0,950,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-02-2021,21.2,0,950,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-02-2021,20.6,0,850,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-02-2021,19.7,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-02-2021,19.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-02-2021,20,0,850,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-02-2021,20,0,900,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-02-2021,20,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-02-2021,19.4,0,850,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-02-2021,17.8,0,850,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-02-2021,16.9,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-02-2021,16.8,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-02-2021,17.6,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-02-2021,18.6,1,900,1050
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-02-2021,18.9,0,850,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-02-2021,17.8,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-02-2021,15.2,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-02-2021,13.5,0,850,1000
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,31-01-2021,12.9,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,30-01-2021,12.8,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,29-01-2021,12.8,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,28-01-2021,13.6,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,27-01-2021,13.3,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,26-01-2021,14.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,25-01-2021,15.6,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,24-01-2021,16.1,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,23-01-2021,15.7,0,1100,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,22-01-2021,14.8,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,21-01-2021,14.4,0,1000,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,20-01-2021,15.8,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,19-01-2021,16,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,18-01-2021,15.4,0,1000,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,17-01-2021,14.9,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,16-01-2021,13.7,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,15-01-2021,13.5,0,1000,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,14-01-2021,13.1,0,1000,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,13-01-2021,12.5,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,12-01-2021,13.6,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,11-01-2021,16.9,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,10-01-2021,20.5,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,09-01-2021,20,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,08-01-2021,19.8,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,07-01-2021,20.7,0,1000,1150
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,06-01-2021,20.6,0,950,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,05-01-2021,21.1,0,900,1100
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,04-01-2021,20.5,0,1100,1250
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,03-01-2021,18.4,0,,
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,02-01-2021,15.9,0,1100,1200
Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,FAQ,01-01-2021,14.1,0,1060,1300
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-12-2021,14.6,0.8,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-12-2021,14.8,0.5,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-12-2021,15.1,22.4,950,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-12-2021,16.1,2,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-12-2021,16.4,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-12-2021,16,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-12-2021,15.6,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-12-2021,14.8,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-12-2021,13.5,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-12-2021,12.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-12-2021,12,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-12-2021,11.1,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-12-2021,10.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-12-2021,13.7,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-12-2021,16.1,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-12-2021,15.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-12-2021,15.3,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-12-2021,14.5,0,900,950
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-12-2021,14.9,0,850,950
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-12-2021,15,0,950,1050
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-12-2021,14.7,0,850,950
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-12-2021,16.3,0,950,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-12-2021,16.5,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-12-2021,16.8,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-12-2021,19.6,0,980,1020
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-12-2021,20.6,0,980,1025
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-12-2021,20.6,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-12-2021,19.7,0,1000,1060
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-12-2021,18.8,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-12-2021,18.3,0,980,1050
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-12-2021,17.7,0,1040,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-11-2021,16.7,0,925,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-11-2021,16.8,0,900,1000
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-11-2021,17.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-11-2021,17.2,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-11-2021,16.5,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-11-2021,17.5,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-11-2021,16.6,0,1030,1080
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-11-2021,16,0,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-11-2021,18.5,0,1080,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-11-2021,20.2,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-11-2021,19.1,0,1040,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-11-2021,18.9,0,1070,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-11-2021,18.6,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-11-2021,17.8,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-11-2021,17.9,0,1100,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-11-2021,18.4,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-11-2021,18,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-11-2021,18.5,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-11-2021,19.4,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-11-2021,19.9,0,1080,1230
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-11-2021,20.2,0,1100,1200
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,09-11-2021,19.7,0,1150,1250
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,08-11-2021,19.4,0,1080,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,07-11-2021,19.2,0,1100,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,06-11-2021,19.7,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,05-11-2021,20,0,1080,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,04-11-2021,20.1,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,03-11-2021,20.6,0,1080,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,02-11-2021,21.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,01-11-2021,20.5,0,1089,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,31-10-2021,21.2,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,30-10-2021,21,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,29-10-2021,21.2,0,1100,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,28-10-2021,20.8,0,1100,1140
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,27-10-2021,21.7,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,26-10-2021,23.4,0,1140,1160
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,25-10-2021,24,0,1080,1130
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,24-10-2021,24.3,0,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,23-10-2021,23.7,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,22-10-2021,23.2,0.1,1000,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,21-10-2021,23.9,0.4,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,20-10-2021,25.7,1.3,1100,1150
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,19-10-2021,26.5,0.6,1060,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,18-10-2021,26.5,6,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,17-10-2021,27.6,19,,
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,16-10-2021,28.7,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,15-10-2021,27.6,0,1060,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,14-10-2021,27.4,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,13-10-2021,27.3,0,1080,1120
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,12-10-2021,26.9,0,1050,1100
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,11-10-2021,26.7,0,1080,1125
Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,FAQ,10-10-2021,26.9,0,,
